Student,Exam,Minute,EDA,BVP,TEMP,HR,Grade
S2,Final,56,0.093958808,0.131018229,33.3275,77.78583333,180
S2,Final,57,0.095806071,-0.038361979,33.42483333,95.59966667,180
S2,Final,58,0.099933046,0.089036458,33.53433333,91.21883333,180
S2,Final,59,0.098737142,-0.430109375,33.626,80.63966667,180
S2,Final,60,0.095704642,0.627388021,33.77766667,111.3848333,180
S2,Final,61,0.090670058,-0.881578125,33.902,120.2515,180
S2,Final,62,0.097829504,0.512825521,33.954,115.9781667,180
S2,Final,63,0.100958129,-0.03490625,34.02416667,107.699,180
S2,Final,64,0.101155654,-0.130549479,34.10433333,111.609,180
S2,Final,65,0.099868975,0.368747396,34.146,108.3236667,180
S2,Final,66,0.09576335,-0.358765625,34.18983333,98.45,180
S2,Final,67,0.094097658,0.092981771,34.22633333,108.2528333,180
S2,Final,68,0.1017963,0.162622396,34.28466667,104.0386667,180
S2,Final,69,0.097156833,0.304669271,34.32566667,108.8485,180
S2,Final,70,0.093761271,-0.321440104,34.38466667,119.2536667,180
S2,Final,71,0.099185596,0.218489583,34.39366667,115.104,180
S2,Final,72,0.095352271,-0.391130208,34.45366667,107.262,180
S2,Final,73,0.100637746,0.133359375,34.48733333,108.4871667,180
S2,Final,74,0.103339267,-0.164330729,34.50866667,107.791,180
S2,Final,75,0.103744996,0.003934896,34.587,114.0996667,180
S2,Final,76,0.104252221,0.016481771,34.6775,114.0013333,180
S2,Final,77,0.105981979,0.122622396,34.74466667,114.7108333,180
S2,Final,78,0.109842004,-0.115390625,34.8005,119.2518333,180
S2,Final,79,0.106088817,0.196914063,34.82666667,117.9695,180
S2,Final,80,0.1021113,-0.293893229,34.86333333,115.4111667,180
S2,Final,81,0.102703929,0.201635417,34.86883333,116.2655,180
S2,Final,82,0.103969238,-0.257984375,34.88966667,109.2593333,180
S2,Final,83,0.10731675,0.293726563,34.96516667,112.6505,180
S2,Final,84,0.108427233,0.021432292,35.0465,110.7328333,180
S2,Final,85,0.107615738,-0.230721354,35.109,117.0405,180
S2,Final,86,0.109377546,0.232354167,35.15833333,117.6185,180
S2,Final,87,0.110423958,0.136523437,35.21516667,115.3725,180
S2,Final,88,0.110600117,-0.243778646,35.262,115.4601667,180
S2,Final,89,0.106473192,-0.435807292,35.27633333,113.7693333,180
S2,Final,90,0.107231308,0.507205729,35.26733333,96.73166667,180
S2,Final,91,0.1070071,0.066726562,35.274,93.6105,180
S2,Final,92,0.103942538,-0.014510417,35.31966667,111.1013333,180
S2,Final,93,0.104615292,-0.105101563,35.3815,110.8031667,180
S2,Final,94,0.104198846,0.870143229,35.442,112.7528333,180
S2,Final,95,0.101433254,-0.575447917,35.48383333,116.3543333,180
S2,Final,96,0.108907692,-0.362164062,35.488,114.5186667,180
S2,Final,97,0.106339692,0.373023438,35.53283333,115.3846667,180
S2,Final,98,0.104166779,-0.32121875,35.58266667,112.0045,180
S2,Final,99,0.107743825,0.200760417,35.57133333,107.936,180
S2,Final,100,0.10576845,-0.2485,35.584,114.608,180
S2,Final,101,0.1041027,-0.108877604,35.58366667,110.94,180
S2,Final,102,0.105949988,0.205174479,35.62716667,111.9565,180
S2,Final,103,0.102362238,0.018440104,35.65733333,108.6208333,180
S2,Final,104,0.116200683,-0.073596354,35.68933333,104.3106667,180
S2,Final,105,0.127625883,-0.600557292,35.76166667,108.9345,180
S2,Final,106,0.14143755,1.103440104,35.77633333,101.5905,180
S2,Final,107,0.122698071,-0.645075521,35.77533333,97.12983333,180
S2,Final,108,0.119516075,0.0091875,35.77933333,104.2928333,180
S2,Final,109,0.11475915,0.224356771,35.824,102.6096667,180
S2,Final,110,0.112404683,-0.011513021,35.84516667,104.1638333,180
S2,Final,111,0.112084371,-0.229049479,35.80783333,101.7455,180
S2,Final,112,0.107535642,0.346710938,35.76466667,102.497,180
S2,Final,113,0.1077652,0.054346354,35.81383333,106.7023333,180
S2,Final,114,0.106329029,-0.172747396,35.8535,108.5446667,180
S2,Final,115,0.109313458,0.661213542,35.87483333,104.4011667,180
S2,Final,116,0.111016563,-0.698028646,35.86583333,103.4753333,180
S2,Final,117,0.113504546,-0.187513021,35.863,102.2515,180
S2,Final,118,0.124070163,1.107601563,35.86416667,107.8263333,180
S2,Final,119,0.139083125,-0.878921875,35.81833333,108.6078333,180
S2,Final,120,0.129483783,0.056640625,35.806,106.6995,180
S2,Final,121,0.125025829,-0.081119792,35.84016667,102.6715,180
S2,Final,122,0.129766737,0.067929687,35.8775,104.1545,180
S2,Final,123,0.131993071,-0.507247396,35.8595,112.255,180
S2,Final,124,0.128896496,0.391421875,35.83266667,106.0296667,180
S2,Final,125,0.126157683,-0.407375,35.812,110.6623333,180
S2,Final,126,0.124262358,0.446304688,35.79333333,107.326,180
S2,Final,127,0.126889088,-0.31903125,35.81333333,108.4485,180
S2,Final,128,0.128058325,0.363609375,35.8265,107.6503333,180
S2,Final,129,0.118384263,0.171950521,35.82166667,111.3608333,180
S2,Final,130,0.126894433,-0.423104167,35.827,115.9088333,180
S2,Final,131,0.124000758,0.861528646,35.79066667,113.5721667,180
S2,Final,132,0.121384704,-0.548510417,35.79833333,113.032,180
S2,Final,133,0.126323171,-0.069830729,35.8435,108.6048333,180
S2,Final,134,0.123210621,0.082351562,35.85916667,109.1586667,180
S2,Final,135,0.124668138,-0.071963542,35.91633333,107.8276667,180
S2,Final,136,0.1297774,-0.050200521,35.91366667,111.1901667,180
S2,Final,137,0.131560638,-0.581794271,35.876,107.424,180
S2,Final,138,0.124876317,0.376427083,35.84083333,107.0936667,180
S2,Final,139,0.151170313,0.043263021,35.7905,107.1183333,180
S2,Final,140,0.138228913,0.206705729,35.736,99.946,180
S2,Final,141,0.127823375,-0.154880208,35.71383333,99.51533333,180
S2,Final,142,0.128351933,-0.021963542,35.68383333,98.016,180
S2,Final,143,0.123151875,-0.890195313,35.707,102.9261667,180
S2,Final,144,0.129643938,0.922484375,35.743,107.517,180
S2,Final,145,0.135954575,-0.088945313,35.772,105.1813333,180
S2,Final,146,0.130177854,-0.035302083,35.817,99.34983333,180
S2,Final,147,0.123050429,0.128632812,35.82966667,97.56983333,180
S2,Final,148,0.122372363,0.088153646,35.84066667,100.1705,180
S2,Final,149,0.122585958,0.873929688,35.8525,100.7586667,180
S2,Final,150,0.122174875,-0.467606771,35.82333333,97.81,180
S2,Final,151,0.119510758,-0.362838542,35.817,107.185,180
S2,Final,152,0.120183417,-1.138203125,35.81733333,104.7808333,180
S2,Final,153,0.113990342,0.747484375,35.84483333,106.2321667,180
S2,Final,154,0.115586688,0.293223958,35.89033333,104.986,180
S2,Final,155,0.118790033,-0.641403646,35.95066667,99.79866667,180
S2,Final,156,0.120530508,0.701119792,35.99233333,101.0941667,180
S2,Final,157,0.125490288,-0.1343125,36.024,103.7423333,180
S2,Final,158,0.126120313,-0.098578125,36.0265,106.1106667,180
S2,Final,159,0.126050917,-0.244059896,36.01233333,104.2805,180
S2,Final,160,0.126515367,0.191177083,36.03383333,101.3106667,180
S2,Final,161,0.121886546,-0.041333333,36.04233333,103.5136667,180
S2,Final,162,0.136007933,0.878143229,36.0135,113.5138333,180
S2,Final,163,0.151496046,-0.513278646,35.97633333,101.5043333,180
S2,Final,164,0.140642083,0.022096354,35.91733333,96.01433333,180
S2,Final,165,0.128261163,-0.338260417,35.882,106.2853333,180
S2,Final,166,0.145804771,0.617796875,35.83266667,106.7103333,180
S2,Final,167,0.130428771,-0.753601562,35.8225,103.7353333,180
S2,Final,168,0.122377742,0.444588542,35.84383333,105.3643333,180
S2,Final,169,0.126077592,-0.091947917,35.8405,107.296,180
S2,Final,170,0.126467304,-0.045419271,35.81166667,108.8708333,180
S2,Final,171,0.124192958,1.565304687,35.79433333,103.6878333,180
S2,Final,172,0.140428517,-1.899731771,35.764,87.55166667,180
S2,Final,173,0.160086321,-1.059901042,35.74666667,88.22066667,180
S2,Final,174,0.173817921,1.269721354,35.71916667,95.6785,180
S2,Final,175,0.1491896,0.312148438,35.75466667,95.98633333,180
S2,Final,176,0.139237954,0.035523437,35.81816667,99.8035,180
S2,Final,177,0.135121671,0.097914063,35.873,98.10916667,180
S2,Final,178,0.133989808,-0.114942708,35.90633333,101.1436667,180
S2,Final,179,0.131256296,-0.194921875,35.902,98.08816667,180
S3,Final,0,0.003486433,0.453057292,21.83866667,124.5636667,188
S3,Final,1,0.0012866,-0.421729167,21.84766667,112.6895,188
S3,Final,2,0.001169146,0.0445625,21.73633333,117.0366667,188
S3,Final,3,0.001067708,-0.039960937,22.04066667,114.8788333,188
S3,Final,4,0.001003646,-0.005171875,22.14,104.6805,188
S3,Final,5,0.000736667,-0.168205729,22.11033333,143.4766667,188
S3,Final,6,0.000864796,0.46340625,20.91933333,121.985,188
S3,Final,7,0.000774046,-0.383682292,19.54083333,129.9988333,188
S3,Final,8,0.001265263,-0.233838542,19.59783333,125.6776667,188
S3,Final,9,0.001345304,0.312971354,18.90616667,110.4871667,188
S3,Final,10,0.001254558,-0.001171875,19.43733333,106.228,188
S3,Final,11,0.001222521,0.128234375,20.62066667,133.8938333,188
S3,Final,12,0.042989,-0.594414063,22.00366667,115.5988333,188
S3,Final,13,0.357670254,0.32090625,21.74933333,84.2285,188
S3,Final,14,0.000491083,0.172697917,21.757,81.44933333,188
S3,Final,15,0.264050271,0.634169271,26.38933333,84.79016667,188
S3,Final,16,0.332183717,-5.828783854,28.125,77.31033333,188
S3,Final,17,0.416077046,6.705403646,28.216,80.29816667,188
S3,Final,18,0.482327446,-0.383111979,28.44033333,82.1555,188
S3,Final,19,0.466155038,-1.08215625,28.43833333,82.24766667,188
S3,Final,20,0.377972717,-0.183046875,28.33533333,81.85916667,188
S3,Final,21,0.36464605,-0.118721354,28.39133333,81.98183333,188
S3,Final,22,0.500058896,0.569119792,28.30433333,96.51966667,188
S3,Final,23,0.5927503,-0.101445313,28.22633333,77.75783333,188
S3,Final,24,0.684918008,0.653796875,28.12133333,102.0076667,188
S3,Final,25,0.834202067,-0.787643229,28.15266667,108.727,188
S3,Final,26,0.873236954,-0.205809896,28.14366667,96.71316667,188
S3,Final,27,0.88107555,-0.745559896,28.18333333,100.5291667,188
S3,Final,28,0.989118688,0.815591146,28.18133333,84.02266667,188
S3,Final,29,1.000517896,-0.963049479,28.21333333,81.52683333,188
S3,Final,30,0.931391217,1.027260417,28.02366667,83.57433333,188
S3,Final,31,0.906692083,-0.201359375,28.34666667,78.179,188
S3,Final,32,0.949624617,0.046700521,28.319,98.44216667,188
S3,Final,33,1.005910454,-0.439768229,27.93166667,154.653,188
S3,Final,34,0.961189283,0.971989583,27.91466667,92.29116667,188
S3,Final,35,0.655199713,0.280164063,27.566,92.23583333,188
S3,Final,36,0.445033013,-1.835442708,27.927,81.7855,188
S3,Final,37,0.467948896,1.973476563,28.73533333,74.367,188
S3,Final,38,0.406238392,-0.435520833,29.188,97.3135,188
S3,Final,39,0.298584083,-0.906635417,29.795,96.542,188
S3,Final,40,0.297254663,0.773221354,30.564,90.527,188
S3,Final,41,0.236366425,-0.198143229,30.90933333,92.9145,188
S3,Final,42,0.205169517,0.066018229,31.161,92.0355,188
S3,Final,43,0.163614463,-0.679221354,30.99566667,79.306,188
S3,Final,44,0.140437008,0.802927083,30.962,93.27233333,188
S3,Final,45,0.126704592,-1.256109375,30.94933333,98.6635,188
S3,Final,46,0.125743579,0.655096354,30.987,88.46766667,188
S3,Final,47,0.134569442,0.127820312,31.003,92.7295,188
S3,Final,48,0.283271396,0.313736979,30.956,89.208,188
S3,Final,49,0.255710363,-0.085088542,30.90966667,73.9635,188
S3,Final,50,0.239484546,-0.009791667,30.96933333,75.96183333,188
S3,Final,51,0.2475574,-1.326273438,31.07733333,87.3165,188
S3,Final,52,0.250755596,1.257229167,31.255,68.218,188
S3,Final,53,0.244540838,0.050653646,31.442,65.85433333,188
S3,Final,54,0.2142301,0.200789063,31.63966667,95.74566667,188
S3,Final,55,0.222190933,0.204231771,31.79966667,116.3175,188
S3,Final,56,0.214139371,-0.833835938,31.83966667,102.316,188
S3,Final,57,0.221005558,0.486283854,31.878,93.56183333,188
S3,Final,58,0.224534721,-0.910380208,31.891,92.27,188
S3,Final,59,0.208613283,0.628786458,31.90633333,87.026,188
S3,Final,60,0.214587804,0.291338542,32.06266667,89.663,188
S3,Final,61,0.206119942,0.073078125,32.13766667,76.41916667,188
S3,Final,62,0.220471608,-1.067132813,32.12933333,83.15983333,188
S3,Final,63,0.227679613,1.495106771,32.2275,108.072,188
S3,Final,64,0.204014917,-0.63890625,32.21366667,82.66433333,188
S3,Final,65,0.109635146,0.341377604,32.12616667,86.3685,188
S3,Final,66,0.142610021,-0.259828125,32.06333333,87.48916667,188
S3,Final,67,0.122983188,-0.113484375,32.052,88.54233333,188
S3,Final,68,0.107638296,0.715507813,32.0955,77.867,188
S3,Final,69,0.116933846,-0.601955729,32.2205,74.449,188
S3,Final,70,0.102998471,-0.873291667,32.25166667,86.61216667,188
S3,Final,71,0.109282804,0.994713542,32.37983333,89.51833333,188
S3,Final,72,0.119987888,-0.145197917,32.40733333,84.45783333,188
S3,Final,73,0.127542863,0.360138021,32.31166667,72.39616667,188
S3,Final,74,0.155813879,0.298236979,32.27266667,74.70716667,188
S3,Final,75,0.1360962,-0.245408854,32.175,98.14566667,188
S3,Final,76,0.162824279,-1.931627604,32.1225,92.53533333,188
S3,Final,77,0.181831796,1.462304687,32.1045,76.978,188
S3,Final,78,0.156411908,0.269981771,32.05766667,71.78366667,188
S3,Final,79,0.134489133,-1.474942708,31.95833333,86.4125,188
S3,Final,80,0.113319213,1.377945313,31.95616667,102.014,188
S3,Final,81,0.124750467,-0.092091146,32.02216667,89.989,188
S3,Final,82,0.111247529,-0.020497396,31.99766667,89.49783333,188
S3,Final,83,0.097883571,0.008554688,32.09583333,89.94733333,188
S3,Final,84,0.097878229,1.03378125,32.30916667,90.21233333,188
S3,Final,85,0.117969663,-1.044158854,32.39016667,86.9255,188
S3,Final,86,0.124083008,-0.895190104,32.41766667,81.814,188
S3,Final,87,0.124462158,1.809041667,32.38733333,67.7675,188
S3,Final,88,0.122326471,-0.076104167,32.36583333,68.83066667,188
S3,Final,89,0.110254458,-1.056453125,32.31683333,66.199,188
S3,Final,90,0.14371525,2.791182292,32.30266667,81.25516667,188
S3,Final,91,0.134339654,-2.36603125,32.237,76.72433333,188
S3,Final,92,0.156523975,-0.26996875,32.11016667,75.20116667,188
S3,Final,93,0.129844038,0.252861979,32.08566667,75.42133333,188
S3,Final,94,0.134051292,-0.054528646,32.17366667,81.60366667,188
S3,Final,95,0.135236621,0.0283125,32.214,89.421,188
S3,Final,96,0.109053213,-1.258765625,32.32683333,82.495,188
S3,Final,97,0.118770483,1.593807292,32.45433333,84.16683333,188
S3,Final,98,0.113324525,-0.665229167,32.69033333,80.01916667,188
S3,Final,99,0.095160563,2.227804688,32.77433333,86.76316667,188
S3,Final,100,0.121642954,0.018679688,32.69066667,78.61783333,188
S3,Final,101,0.180416917,-1.993057292,32.75966667,71.428,188
S3,Final,102,0.192088425,1.424638021,32.6155,85.754,188
S3,Final,103,0.159914371,-1.694979167,32.627,95.76983333,188
S3,Final,104,0.175803846,0.395364583,32.60266667,101.1285,188
S3,Final,105,0.210546029,-0.246361979,32.608,112.2381667,188
S3,Final,106,0.24092075,0.421679687,32.60716667,109.1523333,188
S3,Final,107,0.259613329,-0.367231771,32.47816667,133.1076667,188
S3,Final,108,0.293277038,-0.005148438,32.4035,108.6821667,188
S3,Final,109,0.274814063,0.013351563,32.34016667,96.28383333,188
S3,Final,110,0.258080896,0.756401042,32.27383333,95.19566667,188
S3,Final,111,0.269779146,0.219364583,32.31933333,103.531,188
S3,Final,112,0.243040421,-0.703234375,32.39683333,89.1775,188
S3,Final,113,0.2307976,-0.516765625,32.39016667,81.84666667,188
S3,Final,114,0.224636179,0.191533854,32.53216667,83.50816667,188
S3,Final,115,0.244439304,-0.162546875,32.7445,84.69283333,188
S3,Final,116,0.251241421,0.579703125,33.04833333,88.417,188
S3,Final,117,0.219894954,-0.362294271,33.1695,73.38433333,188
S3,Final,118,0.189061104,0.170020833,33.22833333,74.80133333,188
S3,Final,119,0.1462407,-0.070460938,33.21116667,83.03733333,188
S3,Final,120,0.112870725,-0.0611875,33.16333333,93.78433333,188
S3,Final,121,0.119870363,0.173828125,33.148,75.56933333,188
S3,Final,122,0.137238838,-0.139984375,33.1805,76.70616667,188
S3,Final,123,0.141211158,0.334104167,33.1245,86.475,188
S3,Final,124,0.110008821,-0.109273438,33.00916667,100.3211667,188
S3,Final,125,0.10045705,0.337239583,32.896,92.51433333,188
S3,Final,126,0.102523292,-0.789375,32.78216667,93.2925,188
S3,Final,127,0.104824496,0.636104167,32.74616667,72.05533333,188
S3,Final,128,0.100051246,-0.295229167,32.79166667,76.196,188
S3,Final,129,0.092528421,-0.194169271,32.77633333,74.022,188
S3,Final,130,0.148456479,0.435986979,32.71933333,73.385,188
S3,Final,131,0.451861933,-2.237992188,32.68583333,86.7135,188
S3,Final,132,0.458247613,1.57615625,32.67416667,89.72733333,188
S3,Final,133,0.371651088,-1.999489583,32.568,93.904,188
S3,Final,134,0.506610092,2.373984375,32.51083333,89.5795,188
S3,Final,135,0.369510079,-0.634020833,32.43366667,74.442,188
S3,Final,136,0.416436279,0.511315104,32.40433333,77.94033333,188
S3,Final,137,0.347864983,-0.023119792,32.33066667,85.833,188
S3,Final,138,0.309993979,-0.336460937,32.22066667,85.37483333,188
S3,Final,139,0.419981542,-0.835119792,32.2205,89.0645,188
S3,Final,140,0.437125667,2.188747396,32.25266667,92.94116667,188
S3,Final,141,0.371992771,-0.743382813,32.253,74.0595,188
S3,Final,142,0.350614617,-0.176598958,32.29333333,72.15683333,188
S3,Final,143,0.370369633,-0.159440104,32.28616667,78.23566667,188
S3,Final,144,0.474462754,-0.143348958,32.23883333,78.57516667,188
S3,Final,145,0.48658805,0.241528646,32.2785,86.3455,188
S3,Final,146,0.536931379,-0.265416667,32.299,99.62466667,188
S3,Final,147,0.413489058,0.149492187,32.344,88.976,188
S3,Final,148,0.335931867,0.099888021,32.31,89.37933333,188
S3,Final,149,0.299641204,0.651315104,32.193,74.29116667,188
S3,Final,150,0.268812733,-0.646716146,32.18283333,72.8035,188
S3,Final,151,0.246249321,0.527729167,32.089,79.09766667,188
S3,Final,152,0.235384054,-0.681044271,32.01133333,66.71233333,188
S3,Final,153,0.212462825,0.039856771,31.96033333,63.86066667,188
S3,Final,154,0.229473508,0.021255208,31.96116667,61.374,188
S3,Final,155,0.395020771,-0.835723958,31.96466667,70.41916667,188
S3,Final,156,0.40567245,1.998526042,31.90466667,82.26233333,188
S3,Final,157,0.4047915,-1.153723958,31.79433333,83.59866667,188
S3,Final,158,0.498825496,-0.065497396,31.76966667,94.4475,188
S3,Final,159,0.505099067,-0.351830729,31.76133333,90.91833333,188
S3,Final,160,0.524902171,0.544354167,31.72933333,69.17583333,188
S3,Final,161,0.590099133,-1.519648438,31.78666667,80.14416667,188
S3,Final,162,0.542665671,1.987619792,31.834,85.336,188
S3,Final,163,0.491686971,-0.413765625,31.842,79.45683333,188
S3,Final,164,0.449550021,0.133765625,31.8,91.134,188
S3,Final,165,0.524699246,-0.127536458,31.79333333,80.10083333,188
S3,Final,166,0.644922054,0.573229167,31.74933333,84.27866667,188
S3,Final,167,0.769736554,0.05425,31.60333333,90.43066667,188
S3,Final,168,0.772267304,-1.537942708,31.58033333,82.8785,188
S3,Final,169,0.776202321,0.880044271,31.54633333,78.74783333,188
S3,Final,170,0.696968571,-0.478549479,31.642,83.20816667,188
S3,Final,171,0.650464108,0.252541667,31.40133333,82.55616667,188
S3,Final,172,0.518665983,0.52515625,31.40033333,67.62766667,188
S3,Final,173,0.470645192,-2.399502604,31.533,74.91433333,188
S3,Final,174,0.410066592,1.790242188,31.519,67.4995,188
S3,Final,175,0.339765363,0.072221354,31.508,82.463,188
S3,Final,176,0.319262858,1.349046875,31.60933333,91.57783333,188
S3,Final,177,0.296400388,-1.073140625,31.72766667,74.927,188
S3,Final,178,0.319465742,-0.2335,31.76466667,73.05833333,188
S3,Final,179,0.397444771,-1.090911458,31.80866667,78.69233333,188
S4,Final,0,0.007389213,-0.379770833,21.90033333,99.81383333,149
S4,Final,1,0,-0.265208333,21.63766667,79.44166667,149
S4,Final,2,0,0.910481771,21.57966667,88.06733333,149
S4,Final,3,0,0.313726563,21.665,83.42633333,149
S4,Final,4,0,-0.616039063,21.709,74.173,149
S4,Final,5,0,-0.136653646,21.726,85.92766667,149
S4,Final,6,1.60E-05,0.110375,21.12533333,108.1226667,149
S4,Final,7,0,0.69921875,20.82366667,95.53516667,149
S4,Final,8,4.80E-05,-0.699518229,20.95966667,104.7035,149
S4,Final,9,0,-0.042203125,20.58883333,85.08816667,149
S4,Final,10,0.002599721,0.120565104,20.56733333,97.69433333,149
S4,Final,11,0,-0.002705729,20.59466667,111.1763333,149
S4,Final,12,0,0.010026042,20.61333333,111.02,149
S4,Final,13,0.749893492,-0.066072917,26.89466667,122.9313333,149
S4,Final,14,0.914866258,0.094554687,28.34033333,106.3955,149
S4,Final,15,0.953947842,-0.126570313,28.62833333,97.51566667,149
S4,Final,16,1.282871279,0.404338542,28.68566667,126.0393333,149
S4,Final,17,1.642164863,-0.473502604,28.81333333,110.5075,149
S4,Final,18,2.027472029,0.481877604,28.77233333,88.80716667,149
S4,Final,19,2.096830117,-0.253466146,28.89933333,81.11666667,149
S4,Final,20,1.917162692,-0.318955729,28.82666667,84.771,149
S4,Final,21,1.962954142,0.611705729,28.811,81.37483333,149
S4,Final,22,2.147458267,-0.311911458,28.867,94.68733333,149
S4,Final,23,2.246630863,0.025710938,28.899,94.14783333,149
S4,Final,24,2.188626383,-1.197083333,29.185,85.44433333,149
S4,Final,25,2.673917637,1.029197917,29.095,93.8395,149
S4,Final,26,2.777738492,-0.420013021,29.25133333,97.86383333,149
S4,Final,27,2.457596883,0.875859375,28.99933333,79.1405,149
S4,Final,28,2.464324404,-0.4425,29.33833333,81.593,149
S4,Final,29,2.565686988,0.117799479,29.21666667,78.8855,149
S4,Final,30,2.317089146,-0.027804687,29.13566667,105.493,149
S4,Final,31,2.362239963,0.105177083,29.077,98.593,149
S4,Final,32,2.401022258,0.144013021,29.109,79.24966667,149
S4,Final,33,2.749365775,-0.216596354,29.38566667,74.939,149
S4,Final,34,2.486702446,0.549148437,29.494,79.92533333,149
S4,Final,35,2.049205371,-0.559979167,29.75566667,80.64133333,149
S4,Final,36,2.143639117,-0.205221354,30.00133333,83.114,149
S4,Final,37,1.895339529,0.04409375,30.33133333,69.8405,149
S4,Final,38,1.645478467,0.120046875,30.61566667,80.58833333,149
S4,Final,39,1.433219183,-0.003479167,30.65566667,83.1145,149
S4,Final,40,1.229889646,-0.406927083,30.57833333,81.43416667,149
S4,Final,41,1.048864692,0.495528646,30.60766667,78.82166667,149
S4,Final,42,0.933840392,0.241778646,30.815,80.82583333,149
S4,Final,43,0.91323315,-1.886148438,30.878,76.4685,149
S4,Final,44,1.008328492,1.703395833,30.994,67.87883333,149
S4,Final,45,0.952970971,-1.267789063,31.19833333,83.39916667,149
S4,Final,46,0.788366417,1.070403646,31.22733333,83.50616667,149
S4,Final,47,0.6589836,-0.107984375,31.22833333,76.68433333,149
S4,Final,48,0.533748563,0.450046875,31.13866667,77.8245,149
S4,Final,49,0.506824871,-0.146804687,31.17233333,77.553,149
S4,Final,50,0.48160495,-0.089697917,31.344,80.01033333,149
S4,Final,51,0.456269662,0.045111979,31.439,77.1075,149
S4,Final,52,0.420055108,0.055940104,31.37033333,64.9135,149
S4,Final,53,0.394447583,0.005598958,31.36366667,61.32183333,149
S4,Final,54,0.407889246,-0.385653646,31.482,61.74333333,149
S4,Final,55,0.447616396,0.145643229,31.53533333,86.60316667,149
S4,Final,56,0.439464917,0.242429687,31.47866667,78.02366667,149
S4,Final,57,0.45167345,0.103072917,31.48533333,77.14883333,149
S4,Final,58,0.426215354,-0.300171875,31.46466667,89.67733333,149
S4,Final,59,0.399860558,0.360572917,31.26166667,79.6485,149
S4,Final,60,0.392750038,-0.369799479,31.18933333,103.3413333,149
S4,Final,61,0.445918817,-0.047911458,31.19233333,93.47116667,149
S4,Final,62,0.488379183,0.103520833,31.334,87.479,149
S4,Final,63,0.491587463,-0.114354167,31.50233333,86.06883333,149
S4,Final,64,0.557397221,0.160893229,31.56233333,82.39783333,149
S4,Final,65,0.529649071,0.003036458,31.66866667,76.10633333,149
S4,Final,66,0.493487854,-0.100484375,31.708,69.12466667,149
S4,Final,67,0.423055162,0.090611979,31.90283333,71.08533333,149
S4,Final,68,0.362519558,-0.064674479,32.0465,76.799,149
S4,Final,69,0.355008692,0.021559896,31.9165,69.92866667,149
S4,Final,70,0.333084567,-0.009760417,32.10316667,70.134,149
S4,Final,71,0.310776104,0.036479167,32.21633333,72.6945,149
S4,Final,72,0.301177925,0.676203125,31.96533333,74.379,149
S4,Final,73,0.284896246,-1.0368125,31.53666667,79.98633333,149
S4,Final,74,0.293245287,0.42296875,31.343,82.28416667,149
S4,Final,75,0.312585746,-0.128192708,31.499,76.2735,149
S4,Final,76,0.292257746,0.010520833,31.448,75.88766667,149
S4,Final,77,0.262246163,-0.705494792,31.371,80.51366667,149
S4,Final,78,0.233585229,0.867755208,31.45166667,78.35083333,149
S4,Final,79,0.258797617,-0.046885417,31.62733333,69.053,149
S4,Final,80,0.250090863,-0.053085937,31.826,73.04966667,149
S4,Final,81,0.246514354,-0.078356771,31.91783333,80.4085,149
S4,Final,82,0.239729425,0.204955729,32.0565,74.52583333,149
S4,Final,83,0.235437446,-0.10890625,31.76616667,73.01616667,149
S4,Final,84,0.246210083,-0.113513021,31.35966667,73.493,149
S4,Final,85,0.289423142,0.068242188,31.48766667,85.39433333,149
S4,Final,86,0.293117179,0.281539062,31.69633333,78.5535,149
S4,Final,87,0.293458867,-0.143065104,31.85833333,68.44133333,149
S4,Final,88,0.287843021,-0.183447917,32.06616667,72.03666667,149
S4,Final,89,0.308144342,0.303856771,32.179,74.31833333,149
S4,Final,90,0.311502042,0.002122396,32.22933333,76.32316667,149
S4,Final,91,0.309585658,0.302361979,31.89366667,92.7635,149
S4,Final,92,0.322119804,-0.574403646,31.8945,102.8098333,149
S4,Final,93,0.308800929,-0.119174479,31.97266667,94.75333333,149
S4,Final,94,0.300307821,0.284588542,32.0145,99.8235,149
S4,Final,95,0.316162388,0.107895833,32.10816667,74.3975,149
S4,Final,96,0.328360246,-0.162463542,32.21616667,73.99366667,149
S4,Final,97,0.335743017,-0.088622396,32.23833333,74.17,149
S4,Final,98,0.332908383,-0.008645833,32.259,76.44533333,149
S4,Final,99,0.357869971,-0.000307292,32.25466667,78.05416667,149
S4,Final,100,0.334088167,-1.525205729,32.133,76.80166667,149
S4,Final,101,0.320459629,1.416632813,32.19916667,66.46766667,149
S4,Final,102,0.308453938,0.43990625,32.357,71.6675,149
S4,Final,103,0.304007221,-0.236083333,32.16666667,81.06983333,149
S4,Final,104,0.3748616,-0.134401042,32.12883333,77.89666667,149
S4,Final,105,0.360395008,0.046479167,32.22816667,72.83933333,149
S4,Final,106,0.387257,0.018411458,32.35216667,69.30883333,149
S4,Final,107,0.469353671,1.503385417,32.34933333,78.1695,149
S4,Final,108,0.465333992,-1.542747396,32.16466667,78.28366667,149
S4,Final,109,0.466428354,-0.699539062,31.9645,82.48833333,149
S4,Final,110,0.4952815,0.666520833,32.0015,80.86016667,149
S4,Final,111,0.420471458,0.099653646,32.21583333,81.3655,149
S4,Final,112,0.378683775,-0.053747396,32.36766667,74.07066667,149
S4,Final,113,0.343093729,0.212111979,32.1455,92.54733333,149
S4,Final,114,0.377589458,-0.403765625,32.06533333,97.94533333,149
